hhid,area_declared_ha,area_gps_ha,diff_ha,sous_estime
59125,0.8,1.1941,0.3940999999999999,TRUE
59125,1.6,2.2837,0.6837,TRUE
59125,0.24,0.15062999999999999,-0.08937,FALSE
59127,0.932,1.0058,0.07379999999999998,TRUE
59127,0.68,0.8662799800000001,0.18627998,TRUE
59128,0.72,1.0925,0.37250000000000005,TRUE
59128,0.24,1.0616,0.8216000000000001,TRUE
59129,0.48,0.76578999,0.28578999000000005,TRUE
59129,0.34800000000000003,0.46241001,0.11441000999999995,TRUE
59129,0.188,0.1657,-0.022300000000000014,FALSE
59130,0.4,0.53325,0.13324999999999998,TRUE
59130,0.6,0.8339900400000001,0.23399004000000012,TRUE
59132,0.92,2.0881,1.1681,TRUE
59132,0.8,1.0753,0.2752999999999999,TRUE
59132,1.2,0.97500996,-0.22499004,FALSE
59132,0.72,0.2881,-0.43189999999999995,FALSE
59133,0.592,0.47707002000000004,-0.11492997999999993,FALSE
59138,0.4,0.2254,-0.17460000000000003,FALSE
59138,2,0.17157,-1.82843,FALSE
59140,0.4,0.22813000000000003,-0.17187,FALSE
59143,0.496,0.60293999,0.10693998999999998,TRUE
59144,0.4,0.72147998,0.32147998,TRUE
59145,0.8,0.8491799800000001,0.04917998000000001,TRUE
59145,0.48,0.48243999000000004,0.0024399900000000585,TRUE
59145,0.28,0.36567,0.08566999999999997,TRUE
59147,0.8,0.66652002,-0.13347998000000005,FALSE
59147,1.6,1.9491,0.34909999999999997,TRUE
59147,0.4,0.25268,-0.14732,FALSE
59148,0.4,0.61707998,0.21707997999999995,TRUE
59148,0.16,0.19492,0.03492000000000001,TRUE
59149,0.41200000000000003,0.56003999,0.14803999,TRUE
59149,0.8,0.29078999,-0.5092100100000001,FALSE
59150,0.28,0.9567299800000001,0.6767299800000001,TRUE
59150,0.8,1.6272,0.8271999999999999,TRUE
59151,0.7000000000000001,1.441,0.741,TRUE
59151,1.6,2.5768,0.9767999999999999,TRUE
59151,1,0.70025,-0.29974999999999996,FALSE
59153,0.6,0.87095996,0.27095996,TRUE
59153,0.52,0.91585,0.39585000000000004,TRUE
59154,0.516,0.6044,0.08840000000000003,TRUE
59154,1,0.97175,-0.028249999999999997,FALSE
59155,0.8,0.7402399900000001,-0.059760009999999975,FALSE
59155,0.8,0.46982002,-0.33017998000000004,FALSE
59155,1,0.55922002,-0.44077997999999996,FALSE
59155,0.32,1.6206,1.3006,TRUE
59155,1,0.60276001,-0.39723999,FALSE
59156,0.2,0.15550999999999998,-0.04449000000000003,FALSE
59156,0.2,0.14727,-0.05273,FALSE
59157,0.52,0.6818,0.16179999999999994,TRUE
59157,0.2,0.48980698,0.28980698,TRUE
59157,0.36,0.6209009799999999,0.26090097999999995,TRUE
59159,0.6,0.699702,0.09970200000000007,TRUE
59159,0.36,0.508304,0.148304,TRUE
59159,0.2,0.5655080100000001,0.36550801000000005,TRUE
59159,0.18,0.23560100000000003,0.05560100000000004,TRUE
59160,2,2.1921,0.19209999999999994,TRUE
59160,0.809372,0.94912002,0.13974801999999997,TRUE
59160,0.404686,1.9268,1.5221140000000002,TRUE
59160,0.404686,0.69965,0.294964,TRUE
59161,0.3,0.31342,0.013419999999999987,TRUE
59161,0.3012,0.37381001,0.07261001,TRUE
59161,0.1,0.12803,0.02803,TRUE
59162,0.12,0.11240600999999999,-0.007593990000000009,FALSE
59162,0.202343,0.25550300000000004,0.05316000000000004,TRUE
59162,0.607029,0.58890098,-0.018128020000000022,FALSE
59162,0.228,0.22630801,-0.0016919900000000043,FALSE
59162,0.13,0.133303,0.0033030000000000004,TRUE
59163,1,0.9444799800000001,-0.05552001999999989,FALSE
59163,0.2,0.18175999999999998,-0.018240000000000034,FALSE
59163,0.809372,0.67672998,-0.13264202000000003,FALSE
59163,0.404686,0.38372,-0.020965999999999985,FALSE
59164,2,1.2773,-0.7226999999999999,FALSE
59164,0.12,0.080241998,-0.039758002,FALSE
59164,0.404686,0.13588,-0.268806,FALSE
59164,0.404686,0.11837,-0.286316,FALSE
59165,0.12,0.13372,0.01372000000000001,TRUE
59165,0.809372,0.5386,-0.270772,FALSE
59165,0.2,0.18442,-0.01558000000000001,FALSE
59168,0.08,0.18534,0.10534,TRUE
59168,1,1.0168,0.016799999999999926,TRUE
59168,0.404686,0.41471000999999996,0.010024009999999972,TRUE
59168,0.096,0.18095999999999998,0.08495999999999998,TRUE
59168,0.056,0.078141998,0.022141998000000003,TRUE
59169,0.2,0.171005,-0.02899500000000002,FALSE
59170,0.6,0.60090801,9.080100000000701e-4,TRUE
59170,0.4,0.41280200000000006,0.012802000000000036,TRUE
59170,0.3,0.43120801000000003,0.13120801000000004,TRUE
59171,0.4,1.015,0.6149999999999999,TRUE
59171,0.4,0.382902,-0.017098000000000002,FALSE
59171,0.3,0.36200701,0.06200701000000003,TRUE
59171,0.2,0.232501,0.032501,TRUE
59172,0.4,0.69740498,0.29740497999999993,TRUE
59172,0.2,0.36870601000000003,0.16870601000000002,TRUE
59173,0.1,0.14224,0.04224,TRUE
59173,0.3,0.46807997999999995,0.16807997999999996,TRUE
59174,0.202343,0.28435,0.082007,TRUE
59175,0.3,0.32318,0.023180000000000034,TRUE
59175,0.1,0.10322,0.0032200000000000006,TRUE
59176,2,2.1064,0.10639999999999983,TRUE
59176,0.2,0.59967002,0.39967002,TRUE
59176,0.28,0.7534299799999999,0.4734299799999999,TRUE
59179,1.618744,1.2587,-0.36004400000000003,FALSE
59179,0.4,0.5469,0.14690000000000003,TRUE
59179,0.32,0.50802998,0.18802997999999999,TRUE
59179,0.2,0.21613000000000002,0.016130000000000005,TRUE
59180,0.4,0.52578999,0.12578999000000002,TRUE
59180,0.12,0.24535,0.12535000000000002,TRUE
59180,0.16,0.26747,0.10746999999999998,TRUE
59182,0.8,0.87630596,0.07630596,TRUE
59182,0.4,0.400202,2.0199999999997997e-4,TRUE
59182,0.4,0.32160601,-0.07839399000000002,FALSE
59182,0.2,0.166605,-0.03339500000000001,FALSE
59184,0.6,0.78130801,0.18130801000000007,TRUE
59184,0.4,0.2383,-0.1617,FALSE
59184,0.28,0.30080500000000004,0.020805000000000018,TRUE
59185,0.18,0.096391998,-0.08360800199999999,FALSE
59185,2.8000000000000003,0.87710195,-1.9228980500000001,FALSE
59186,0.607029,0.59757002,-0.009458980000000006,FALSE
59186,0.404686,0.48822997999999995,0.08354397999999996,TRUE
59186,0.404686,0.28096001000000004,-0.12372598999999995,FALSE
59186,0.404686,0.4523,0.04761399999999999,TRUE
59187,0.2,0.18861,-0.011390000000000011,FALSE
59188,0.2,0.52831001,0.32831001,TRUE
59188,0.404686,0.492,0.087314,TRUE
59189,0.809372,0.81217998,0.0028079800000000432,TRUE
59189,1,1.0831,0.08309999999999995,TRUE
59189,1,1.2352,0.23520000000000008,TRUE
59189,1,0.67527998,-0.32472002,FALSE
59190,0.404686,0.31723,-0.08745599999999998,FALSE
59190,0.809372,0.53622002,-0.27315197999999996,FALSE
59190,0.404686,0.40442,-2.6599999999998847e-4,FALSE
59190,1,0.95807998,-0.04192001999999995,FALSE
59191,0.16,0.1163,-0.0437,FALSE
59191,0.404686,0.44818999000000004,0.04350399000000005,TRUE
59191,2,1.6876,-0.3124,FALSE
59191,0.809372,0.8568700199999999,0.04749801999999992,TRUE
59191,1.214058,1.4391,0.22504199999999996,TRUE
59192,0.404686,0.4749,0.070214,TRUE
59192,0.08,0.075116998,-0.004883001999999997,FALSE
59212,0.272,0.20993,-0.062070000000000014,FALSE
59212,0.272,0.29941001,0.027410009999999985,TRUE
59214,0.4,0.39386001000000004,-0.006139989999999984,FALSE
60002,0.058499999999999996,0.030233999999999997,-0.028266,FALSE
60004,0.05,0.17872000000000002,0.12872,TRUE
60005,0.039,0.023556,-0.015444,FALSE
60006,0.026,0.039416,0.013416,TRUE
60010,0.048,0.030797,-0.017203,FALSE
60045,0.02,0.031410998999999995,0.011410998999999995,TRUE
60051,0.012,0.037535001,0.025535000999999998,TRUE
60052,0.0405,0.092646997,0.052146996999999994,TRUE
60054,0.07,0.018864999,-0.051135001000000006,FALSE
60059,0.25,0.014083000000000002,-0.235917,FALSE
69025,0.1,0.41896000999999994,0.31896000999999996,TRUE
69026,0.25,0.30263,0.05263000000000001,TRUE
69027,0.15,0.19685999999999998,0.046859999999999985,TRUE
69028,0.02,0.18900999999999998,0.16901,TRUE
69029,0.039,0.017535001,-0.021464999,FALSE
69029,0.039,0.035608999999999995,-0.003391000000000005,FALSE
69029,0.042,0.053457001000000004,0.011457001000000001,TRUE
69029,0.039,0.055228998,0.016228998,TRUE
69029,0.013,0.0091849998,-0.0038150002,FALSE
69029,0.0037,0.0037919998,9.19998e-5,TRUE
69030,0.039,0.31358,0.27458000000000005,TRUE
69030,0.0481,0.053815002,0.005715002000000004,TRUE
69030,0.052,0.077646997,0.025646996999999998,TRUE
69031,0.1,0.37718,0.27718,TRUE
69031,0.052,0.10224,0.05024,TRUE
69033,0.01,0.30213101000000003,0.29213101,TRUE
69033,0.05,0.064265002,0.014265001999999999,TRUE
69034,0.06499999999999999,0.18848,0.12348000000000002,TRUE
69034,0.0078,0.032910001,0.025110001,TRUE
69036,0.091,0.21423999,0.12323999,TRUE
69037,0.1,0.14140999999999998,0.041409999999999975,TRUE
69037,0.04,0.11295,0.07294999999999999,TRUE
69037,0.04,0.0081089996,-0.0318910004,FALSE
69037,0.0065,0.1109,0.10439999999999999,TRUE
69037,0.032499999999999994,0.13196,0.09945999999999999,TRUE
69037,0.052,0.14552,0.09352000000000002,TRUE
69037,0.032499999999999994,0.054426000999999995,0.021926001,TRUE
69038,0.015,0.06735999799999999,0.05235999799999999,TRUE
69038,0.05,0.101325,0.051324999999999996,TRUE
69038,0.052,0.26238998999999996,0.21038998999999997,TRUE
69038,0.026,0.013883000000000001,-0.012116999999999998,FALSE
69038,0.0104,0.017446001000000003,0.007046001000000003,TRUE
69038,0.027299999999999998,0.086938,0.059638000000000004,TRUE
69040,0.02,0.083676001,0.063676001,TRUE
69041,0.0026,0.011389,0.008789,TRUE
69042,0.06499999999999999,0.51946201,0.45446201,TRUE
69042,0.21000000000000002,0.27228501,0.062285009999999974,TRUE
69042,0.12999999999999998,0.341026,0.21102600000000002,TRUE
69043,0.06499999999999999,0.26481001,0.19981000999999998,TRUE
69045,0.009099999999999999,0.075228998,0.06612899800000001,TRUE
69045,0.019950000000000002,0.18674000000000002,0.16679000000000002,TRUE
69045,0.052,0.14395,0.09195,TRUE
69045,0.0065,0.020811,0.014311,TRUE
69045,0.0104,0.13419,0.12379000000000001,TRUE
69046,0.168,0.044707999,-0.12329200100000001,FALSE
69046,0.189,0.18645,-0.0025499999999999967,FALSE
69046,0.252,0.089321997,-0.16267800300000002,FALSE
69047,0.05,0.089321997,0.039321997,TRUE
69047,0.052820000000000006,0.051107999,-0.0017120010000000047,FALSE
69048,0.013,0.057505999999999995,0.044506,TRUE
69048,0.0026,0.014189999,0.011589999,TRUE
69048,0.15,0.11784000000000001,-0.03215999999999998,FALSE
69048,0.2,0.055016998,-0.14498300200000003,FALSE
69048,0.25,0.070301001,-0.179698999,FALSE
69048,0.25,0.11713,-0.13287,FALSE
70011,0.252,0.22413998999999998,-0.02786001000000002,FALSE
70011,0.054000000000000006,0.16314,0.10914,TRUE
70011,0.81,0.70308999,-0.10691001,FALSE
70012,2.4,0.33706001,-2.06293999,FALSE
70012,0.21600000000000003,0.18463,-0.03137000000000004,FALSE
70012,0.162,0.22605,0.06405,TRUE
70013,0.54,0.8635200199999999,0.3235200199999999,TRUE
70013,0.24000000000000002,0.64752002,0.40752002,TRUE
70013,0.404686,0.75625,0.351564,TRUE
70015,0.10800000000000001,0.5600200200000001,0.4520200200000001,TRUE
70015,0.43200000000000005,0.54355,0.11154999999999993,TRUE
70015,0.378,1.0364,0.6584,TRUE
70015,0.21600000000000003,0.32138999,0.10538998999999999,TRUE
70016,0.27,0.34803,0.07802999999999999,TRUE
70016,0.162,0.3442,0.1822,TRUE
70016,0.048,0.13621,0.08821,TRUE
70017,0.1836,0.22103000000000003,0.03743000000000002,TRUE
70017,0.21600000000000003,0.24618,0.030179999999999985,TRUE
70018,0.36,0.45502002,0.09502002000000004,TRUE
70018,0.324,0.50253999,0.17853999000000004,TRUE
70018,0.48000000000000004,0.56135,0.08134999999999998,TRUE
70018,0.21600000000000003,0.41117002,0.19517002,TRUE
70019,0.27,0.46353999,0.19353999,TRUE
70020,0.324,0.41161000999999997,0.08761000999999996,TRUE
70020,0.809372,0.78083999,-0.02853200999999994,FALSE
70020,0.72,0.8361400400000001,0.11614004000000011,TRUE
70062,0.018000000000000002,0.041509,0.023508999999999995,TRUE
70062,0.404686,0.12525,-0.279436,FALSE
70062,0.12000000000000001,0.17201,0.05200999999999999,TRUE
70063,0.24000000000000002,0.087441998,-0.15255800200000003,FALSE
70063,0.404686,0.33918000000000004,-0.06550599999999995,FALSE
70063,0.81,0.16082,-0.6491800000000001,FALSE
70064,4.05,0.1455,-3.9044999999999996,FALSE
70064,0.675,0.40242,-0.27258000000000004,FALSE
70066,0.24000000000000002,0.38488999,0.14488999,TRUE
70066,0.060000000000000005,0.079951001,0.01995100099999999,TRUE
70067,1,0.38338999,-0.61661001,FALSE
70067,1,0.1268,-0.8732,FALSE
70068,0.135,0.18844,0.05343999999999999,TRUE
70068,0.24000000000000002,0.3219,0.0819,TRUE
70069,0.252,0.11012000000000001,-0.14188,FALSE
70069,0.384,0.165,-0.219,FALSE
70069,0.27,0.42147998,0.15147997999999996,TRUE
70070,0.0816,0.067441998,-0.014158002000000003,FALSE
70070,0.048,0.10153,0.053529999999999994,TRUE
70071,0.6,0.39596001000000003,-0.20403998999999995,FALSE
70071,0.43200000000000005,0.55556001,0.12356000999999994,TRUE
70071,0.27,0.69272002,0.42272002,TRUE
70072,0.6,0.72601001,0.12601001,TRUE
70072,0.17550000000000002,0.069409998,-0.10609000200000002,FALSE
70072,0.81,0.26152,-0.5484800000000001,FALSE
70072,0.404686,0.50482002,0.10013402000000005,TRUE
70073,1.248,0.31272,-0.93528,FALSE
70073,0.324,0.35248,0.028480000000000005,TRUE
70073,0.21600000000000003,0.20399,-0.01201000000000002,FALSE
70074,0.84,1.2247,0.38469999999999993,TRUE
70074,0.405,1.0685,0.6635,TRUE
70074,4.05,0.65346001,-3.39653999,FALSE
70074,2.16,0.71328999,-1.44671001,FALSE
70075,0.36,0.7808600099999999,0.42086000999999995,TRUE
70075,0.675,0.10479000000000001,-0.57021,FALSE
70075,0.621,0.5325899900000001,-0.08841000999999993,FALSE
70076,0.36,0.23851001000000002,-0.12148998999999996,FALSE
70076,0.81,0.33983999,-0.4701600100000001,FALSE
70076,0.54,0.086967999,-0.453032001,FALSE
70077,0.324,0.53357002,0.20957001999999997,TRUE
70077,0.27,0.19197,-0.07803000000000002,FALSE
70078,0.1884,0.14856,-0.039840000000000014,FALSE
70078,0.12000000000000001,1.0597,0.9397000000000001,TRUE
70078,2,1.8815,-0.11850000000000005,FALSE
70078,0.0216,0.06378599900000001,0.04218599900000001,TRUE
70079,0.27,0.51363999,0.24363999000000003,TRUE
70079,0.54,0.26508000000000004,-0.27492,FALSE
70080,0.864,0.50767998,-0.35632001999999996,FALSE
70080,0.21600000000000003,0.7149899900000001,0.49898999000000005,TRUE
70121,1.214058,0.29321001,-0.9208479900000001,FALSE
70121,0.809372,0.069344,-0.740028,FALSE
70121,0.809372,0.057920001,-0.7514519989999999,FALSE
70122,0.809372,0.082882001,-0.726489999,FALSE
70122,0.404686,0.033192001,-0.371493999,FALSE
70123,2.832802,0.34668000000000004,-2.486122,FALSE
70123,0.036000000000000004,0.096735999,0.060735999,TRUE
70124,0.096,0.16368,0.06767999999999999,TRUE
70124,0.336,0.16093,-0.17507000000000003,FALSE
70124,0.14400000000000002,0.62193999,0.47793999,TRUE
70125,0.096,0.26856001,0.17256001,TRUE
70125,0.096,0.14891,0.052909999999999985,TRUE
70125,0.40800000000000003,0.38958000000000004,-0.018419999999999992,FALSE
70126,0.48000000000000004,0.53011001,0.05011000999999998,TRUE
70126,0.192,0.28011001,0.08811001000000002,TRUE
70126,0.9600000000000001,0.34716001,-0.6128399900000001,FALSE
70127,0.528,0.72665,0.19865,TRUE
70127,0.036000000000000004,0.021516,-0.014484000000000004,FALSE
70127,0.5760000000000001,0.8604,0.2844,TRUE
70128,0.336,0.16465,-0.17135000000000003,FALSE
70128,0.048,0.0488,8.000000000000021e-4,TRUE
70129,0.28800000000000003,0.1835,-0.10450000000000004,FALSE
70129,0.07200000000000001,0.091406,0.019405999999999993,TRUE
70129,0.108,0.046154998999999995,-0.061845001000000004,FALSE
70130,0.432,0.54717002,0.11517002000000004,TRUE
70130,0.096,0.062208002,-0.033791998000000004,FALSE
70130,0.14400000000000002,0.15867,0.014669999999999989,TRUE
70131,0.192,0.13395,-0.05804999999999999,FALSE
70131,0.384,0.22841001000000002,-0.15558998999999998,FALSE
70132,0.192,0.18848,-0.0035199999999999954,FALSE
70132,0.72,0.17447000000000001,-0.54553,FALSE
70133,0.48000000000000004,0.23473998999999998,-0.24526001000000006,FALSE
70133,0.24000000000000002,0.18006,-0.05994000000000002,FALSE
70133,2.428116,0.298,-2.130116,FALSE
70133,0.404686,0.2773,-0.127386,FALSE
70134,0.5760000000000001,0.24948,-0.32652000000000003,FALSE
70134,0.5760000000000001,0.42696000999999995,-0.14903999000000012,FALSE
70134,0.336,0.31355,-0.022450000000000025,FALSE
70134,0.012,0.057859997999999996,0.045859998,TRUE
70135,0.14400000000000002,0.12611,-0.017890000000000017,FALSE
70135,0.012,0.21158000000000002,0.19958,TRUE
70136,0.48000000000000004,0.36646001,-0.11353999000000004,FALSE
70136,0.048,0.047429999,-5.700010000000005e-4,FALSE
70137,0.48000000000000004,0.44707002,-0.032929980000000025,FALSE
70137,0.9600000000000001,0.36791999999999997,-0.5920800000000002,FALSE
70137,0.24000000000000002,0.20165999999999998,-0.03834000000000004,FALSE
70139,0.192,0.339,0.14700000000000002,TRUE
70139,0.14400000000000002,0.1042,-0.039800000000000016,FALSE
70139,0.24000000000000002,0.33482,0.09481999999999999,TRUE
70140,0.12000000000000001,0.1358,0.015799999999999995,TRUE
70140,0.432,0.09189899900000001,-0.34010100099999996,FALSE
70140,0.012,0.075772998,0.063772998,TRUE
70140,0.384,0.13809000000000002,-0.24591,FALSE
70152,1,0.95784004,-0.042159959999999996,FALSE
79004,0.312,0.31496999999999997,0.0029699999999999727,TRUE
79004,0.456,0.13080999999999998,-0.32519000000000003,FALSE
79006,0.14400000000000002,0.45795,0.31395,TRUE
79006,0.024,0.29252,0.26852,TRUE
79007,0.809372,0.48805,-0.321322,FALSE
79007,0.809372,0.246,-0.563372,FALSE
79008,0.404686,0.6801100099999999,0.27542400999999994,TRUE
79008,0.404686,0.53133999,0.12665399,TRUE
79008,0.809372,0.86942998,0.060057980000000066,TRUE
79009,0.024,0.029179998999999998,0.005179998999999998,TRUE
79009,0.048,0.09645,0.04844999999999999,TRUE
79010,0.192,0.14243,-0.04957,FALSE
79010,0.24000000000000002,0.46402002000000003,0.22402002000000001,TRUE
79011,0.12000000000000001,0.25618,0.13618000000000002,TRUE
79011,0.192,0.41761001,0.22561000999999997,TRUE
79011,0.12000000000000001,0.17999,0.05999,TRUE
79011,0.048,0.17168,0.12368,TRUE
79012,0.060000000000000005,0.046860999,-0.013139001000000004,FALSE
79014,0.096,0.073391998,-0.022608002000000002,FALSE
79014,0.324,0.36018999,0.036189990000000005,TRUE
79014,0.28800000000000003,0.2368,-0.05120000000000002,FALSE
79015,0.9600000000000001,1.3329,0.3728999999999999,TRUE
79015,1.62,0.43775,-1.1822500000000002,FALSE
79016,0.40800000000000003,0.32142,-0.08658000000000005,FALSE
79016,0.384,0.66178999,0.27778999000000004,TRUE
79016,0.28800000000000003,0.22031001,-0.06768999000000003,FALSE
79017,0.24000000000000002,0.37306001,0.13306000999999998,TRUE
79017,0.14400000000000002,0.40325,0.25925,TRUE
79017,0.096,0.12707000000000002,0.031070000000000014,TRUE
79018,0.48000000000000004,0.33356001,-0.14643999000000002,FALSE
79018,0.0432,0.032320001,-0.010879999000000001,FALSE
79018,0.48000000000000004,0.41042002,-0.06957998000000004,FALSE
79018,0.07200000000000001,0.088470001,0.016470000999999998,TRUE
79019,0.384,0.59101001,0.20701000999999997,TRUE
79019,0.48000000000000004,2.05151,1.57151,TRUE
79019,0.28800000000000003,0.71757002,0.42957002,TRUE
79019,0.096,0.10502,0.00902,TRUE
79019,0.096,0.17146,0.07546,TRUE
79020,0.528,0.56203999,0.03403999000000002,TRUE
79020,0.384,0.50851001,0.12451000999999995,TRUE
79020,0.108,0.091062,-0.016937999999999995,FALSE
79021,0.768,0.49908999000000004,-0.26891001,FALSE
79021,0.24000000000000002,0.60558999,0.36558999000000003,TRUE
79021,0.24000000000000002,0.23751999999999998,-0.0024800000000000377,FALSE
79023,0.9600000000000001,0.62796001,-0.33203999000000006,FALSE
79023,0.48000000000000004,0.49511001,0.015110009999999952,TRUE
79023,0.28800000000000003,0.22155,-0.06645000000000004,FALSE
79023,0.192,0.053726000999999995,-0.138273999,FALSE
79023,0.07200000000000001,0.054878998,-0.01712100200000001,FALSE
79024,0.504,0.51485,0.010850000000000026,TRUE
79024,0.336,0.23088999,-0.10511001000000003,FALSE
79024,0.12000000000000001,0.067529999,-0.052470001000000016,FALSE
79024,0.48000000000000004,0.35338999,-0.12661001000000005,FALSE
79025,2,1.5137,-0.48629999999999995,FALSE
79025,1,0.11354000000000002,-0.88646,FALSE
79025,1,0.60741001,-0.39258999000000006,FALSE
79026,0.27,0.289,0.01899999999999996,TRUE
79026,0.030000000000000002,1.2837,1.2537,TRUE
79026,3.24,2.3213,-0.9187000000000003,FALSE
79026,2,2.1895,0.18949999999999978,TRUE
79028,0.81,1.6003,0.7903,TRUE
79028,0.14400000000000002,0.6343399900000001,0.49033999000000006,TRUE
79028,0.404686,0.89065,0.48596400000000006,TRUE
79029,2,0.8368299800000001,-1.16317002,FALSE
79029,1,0.46031001,-0.5396899900000001,FALSE
79030,2,2.3971,0.3971,TRUE
79030,0.0072,0.46142997999999996,0.45422998,TRUE
79030,5,0.7824899900000001,-4.21751001,FALSE
79032,1.35,0.6781600099999999,-0.6718399900000002,FALSE
79033,2,0.27691001,-1.72308999,FALSE
79034,0.54,1.1803,0.6402999999999999,TRUE
79034,0.14400000000000002,0.092953003,-0.05104699700000001,FALSE
79035,2,1.3742,-0.6257999999999999,FALSE
79035,3,6.2486,3.2485999999999997,TRUE
79035,0.612,0.31372,-0.29828,FALSE
79036,0.48600000000000004,0.40803,-0.07797000000000004,FALSE
79036,0.404686,1.5182,1.113514,TRUE
79038,0.060000000000000005,0.5073399900000001,0.4473399900000001,TRUE
79038,0.54,0.25555,-0.28445000000000004,FALSE
79038,0.48000000000000004,0.15875,-0.32125000000000004,FALSE
79038,0.81,0.41727002,-0.39272998000000003,FALSE
79039,0.42,0.8722299800000001,0.4522299800000001,TRUE
79039,2,0.82112998,-1.17887002,FALSE
79039,0.027000000000000003,0.27532,0.24832,TRUE
79039,5,1.1553,-3.8447,FALSE
79040,0.24000000000000002,0.09048099999999999,-0.149519,FALSE
79042,0.048,0.41521000999999996,0.36721001,TRUE
79042,0.2106,0.32695,0.11635000000000001,TRUE
79042,0.404686,0.7213,0.31661400000000006,TRUE
79043,1,0.084338,-0.915662,FALSE
79043,1,0.39471999999999996,-0.60528,FALSE
79047,0.162,0.17633,0.014329999999999982,TRUE
79047,0.14400000000000002,0.26082,0.11681999999999998,TRUE
79061,0.48000000000000004,0.42666001,-0.05333999000000006,FALSE
79061,0.72,0.26308999,-0.45691001,FALSE
79061,0.24000000000000002,0.32232,0.08231999999999998,TRUE
79062,0.28800000000000003,0.17820999999999998,-0.10979000000000005,FALSE
79062,0.24000000000000002,0.13113,-0.10887000000000002,FALSE
79062,0.336,0.31158,-0.024419999999999997,FALSE
79062,0.192,0.33575,0.14375,TRUE
79064,0.6,0.52608999,-0.07391000999999997,FALSE
79064,0.48000000000000004,0.49177002000000003,0.011770019999999992,TRUE
79064,0.48000000000000004,0.25328,-0.22672000000000003,FALSE
79064,0.24000000000000002,0.43815,0.19814999999999997,TRUE
79065,0.5760000000000001,0.71218999,0.13618998999999998,TRUE
79065,0.768,0.6488100099999999,-0.11918999000000008,FALSE
79065,0.384,0.47361000999999997,0.08961000999999996,TRUE
79066,0.048,0.038585001,-0.009414999,FALSE
79066,0.5760000000000001,0.32632,-0.24968000000000007,FALSE
79066,0.14400000000000002,0.029883999999999997,-0.11411600000000002,FALSE
79067,0.48000000000000004,0.39021001,-0.08978999000000004,FALSE
79067,0.096,0.06287999899999999,-0.03312000100000001,FALSE
79067,0.192,0.14529,-0.04671,FALSE
79068,0.6,0.079246997,-0.5207530029999999,FALSE
79068,1.214058,0.8481599599999999,-0.36589804000000015,FALSE
79069,0.384,0.5280100099999999,0.1440100099999999,TRUE
79069,0.9600000000000001,0.67835,-0.28165000000000007,FALSE
79070,1.2,1.1138,-0.08620000000000005,FALSE
79070,1.2,1.3861,0.18610000000000015,TRUE
79070,2.7,0.5377,-2.1623,FALSE
79072,1.2,0.63031001,-0.56968999,FALSE
79073,0.030000000000000002,0.29217,0.26216999999999996,TRUE
79074,0.060000000000000005,0.5151,0.4551,TRUE
79074,0.02,0.13288,0.11288,TRUE
79075,0.404686,1.3109,0.906214,TRUE
79075,0.607029,0.36946001,-0.23756899000000004,FALSE
79075,1.011715,0.94892002,-0.06279497999999994,FALSE
79075,0.607029,0.58967998,-0.01734902000000005,FALSE
79077,0.404686,0.19166,-0.213026,FALSE
79077,0.809372,0.15808,-0.651292,FALSE
79077,0.404686,0.11764000000000001,-0.28704599999999997,FALSE
79078,0.24000000000000002,0.73262998,0.49262998,TRUE
79078,0.060000000000000005,0.29398,0.23398000000000002,TRUE
79080,0.192,0.78631001,0.59431001,TRUE
79080,0.81,0.60625,-0.2037500000000001,FALSE
79080,3,0.76542002,-2.23457998,FALSE
79081,0.14400000000000002,0.35373999,0.20973999,TRUE
79081,0.192,0.5690799799999999,0.3770799799999999,TRUE
79082,0.14400000000000002,0.16219,0.018189999999999984,TRUE
79082,0.096,0.1961,0.1001,TRUE
79082,0.192,0.16965,-0.02235000000000001,FALSE
79083,0.048,0.20726001000000002,0.15926001,TRUE
79083,0.042,0.34791001,0.30591001,TRUE
79083,0.012,0.13496,0.12296,TRUE
79083,0.048,0.14815,0.10015,TRUE
79083,0.030000000000000002,0.21788998999999998,0.18788998999999998,TRUE
79083,0.0144,0.15606,0.14166,TRUE
79084,0.036000000000000004,0.13760999999999998,0.10160999999999998,TRUE
79084,0.042,0.13291,0.09090999999999999,TRUE
79085,0.096,0.06765700100000001,-0.028342998999999994,FALSE
79085,0.72,0.22768000000000002,-0.49232,FALSE
79085,0.096,0.049298998999999996,-0.046701001000000006,FALSE
79087,0.24000000000000002,0.16602,-0.07398000000000002,FALSE
79087,0.048,0.069572998,0.021572997999999996,TRUE
79090,0.096,0.064370001,-0.031629999000000006,FALSE
79090,0.72,0.53333999,-0.18666001,FALSE
79091,0.048,0.032423998999999995,-0.015576001000000006,FALSE
79091,0.48000000000000004,0.36688000000000004,-0.11312,FALSE
79092,0.14400000000000002,0.052529999,-0.09147000100000002,FALSE
79092,0.24000000000000002,0.18792999999999999,-0.05207000000000003,FALSE
79092,0.096,0.057140002,-0.038859998,FALSE
79093,0.096,0.14085,0.04485,TRUE
79093,0.048,0.10802,0.060020000000000004,TRUE
79093,0.07200000000000001,0.055559998,-0.01644000200000001,FALSE
79093,0.096,0.11047,0.014469999999999997,TRUE
79094,0.28800000000000003,0.16362000000000002,-0.12438000000000002,FALSE
79094,0.096,0.026029998999999998,-0.069970001,FALSE
